CustomerID,Recency,Frequency,Monetary,Cluster
16469,24,4,650.43,2
16470,52,4,762.39,2
16471,275,1,223.95000000000002,1
16473,165,3,316.11,1
16474,7,7,1871.5,0
16475,88,4,544.3,2
16477,64,7,2494.46,2
16478,25,3,331.0,2
16479,10,2,300.83,2
16480,76,1,769.29,1
16482,16,1,220.62,1
16483,192,1,139.35,1
16484,174,2,404.3,1
16485,77,1,363.65,1
16488,33,3,498.8,2
16491,47,1,731.5,1
16493,80,4,1351.63,2
16494,297,1,826.53,1
16495,3,3,684.41,2
16496,9,3,1599.52,2
16497,50,6,2965.69,2
16498,161,2,100.97,1
16499,360,2,365.45,1
16500,5,6,400.86,2
16503,107,4,1431.93,2
16504,25,1,484.38,2
16505,32,1,777.6,2
16506,20,2,90.30000000000001,1
16509,297,1,363.7,1
16510,372,1,248.1,1
16511,22,3,950.26,2
16513,5,4,874.59,2
16515,52,5,1627.13,2
16516,30,1,101.69999999999999,1
16517,277,1,162.7,1
16518,61,2,484.32,1
16519,25,2,215.07999999999998,2
16520,186,3,1046.57,1
16523,2,21,9418.470000000001,0
16525,2,26,13027.45,0
16526,172,1,290.36,1
16527,81,1,228.06,1
16528,4,1,244.41,2
16529,190,1,455.25,1
16531,22,7,1244.59,2
16532,18,3,6748.8,2
16533,19,3,1095.56,2
16535,5,1,593.75,2
16536,110,1,548.97,1
16539,3,4,1388.81,2
16542,54,1,119.62,1
16545,165,1,339.3,1
16546,291,2,787.15,1
16549,10,10,4154.64,0
16550,109,5,2298.97,2
16551,96,3,922.12,2
16552,243,2,379.73,1
16553,163,12,5719.82,0
16554,42,3,837.1,2
16555,35,2,285.89,1
16556,67,7,3313.79,2
16557,24,2,281.85,2
16558,1,20,8338.49,0
16560,27,2,841.41,2
16561,6,2,511.12,2
16563,54,1,1077.74,2
16565,364,1,173.7,1
16566,15,5,614.66,2
16567,194,2,865.6,1
16569,3,1,124.2,2
16570,15,10,3738.4,0
16571,27,3,1421.69,2
16572,127,3,1009.6,2
16573,85,2,663.61,1
16574,71,1,451.44,1
16581,183,1,105.84,1
16582,113,1,313.62,1
16583,374,1,233.45,1
16584,80,2,936.08,2
16586,249,1,463.95,1
16587,232,1,225.15,1
16589,71,3,459.24,2
16591,69,1,213.5,1
16592,4,16,4113.68,0
16593,51,3,330.03,2
16594,75,1,181.09,1
16595,61,1,360.16,1
16596,16,2,250.15,2
16597,4,1,90.04,2
16598,286,1,145.04999999999998,1
16600,4,6,813.52,2
16601,41,1,244.79999999999998,1
16602,36,1,528.08,1
16603,75,2,482.47,1
16607,18,14,3347.71,0
16609,15,7,5493.46,0
16610,219,1,75.66,1
16611,186,1,129.49,1
16612,33,4,1187.66,2
16613,70,1,618.59,1
16614,183,1,506.19,1
16616,15,2,500.42,2
16617,236,1,151.85,1
16618,31,5,2647.59,2
16619,264,1,226.21,1
16620,4,2,178.96,2
16621,52,4,813.48,2
16623,246,1,129.45,1
16624,81,2,810.5699999999999,2
16625,275,1,333.08,1
16626,1,17,4413.1,0
16627,79,1,322.8,1
16628,30,5,2188.05,2
16629,74,2,417.73,1
16633,17,6,2883.1,0
16634,223,2,217.9,1
16637,32,4,1154.47,2
16638,23,10,1680.72,0
16639,31,3,1257.51,2
16641,106,1,231.10000000000002,1
16642,5,2,688.33,2
16643,246,1,487.51,1
16644,178,2,833.78,1
16647,170,2,214.06,1
16648,43,1,290.65999999999997,1
16650,72,1,518.42,1
16652,59,7,6773.97,0
16653,16,2,1212.66,2
16654,141,4,601.27,2
16655,18,6,3794.52,0
16656,22,15,8625.8,0
16657,10,4,933.62,2
16658,368,1,123.24,1
16659,189,1,39.12,1
16660,16,4,1267.6499999999999,2
16665,362,1,135.39999999999998,1
16666,19,1,118.98,1
16667,68,2,570.13,1
16668,15,6,306.71999999999997,2
16669,24,3,1374.8700000000001,2
16670,17,11,4095.9,0
16671,28,3,1692.27,2
16672,2,20,8134.9400000000005,0
16674,55,2,319.61,1
16676,34,4,1592.1200000000001,2
16678,3,12,3109.99,0
16679,366,1,129.75,1
16680,43,1,183.7,1
16681,73,6,1770.34,2
16682,5,5,1028.0,2
16684,4,28,66653.56,0
16685,61,2,324.24,1
16686,47,7,3062.83,0
16688,1,4,1260.86,0
16689,76,2,422.59999999999997,1
16690,72,2,225.57999999999998,1
16692,256,2,1276.0,1
16693,69,2,482.01,1
16696,135,4,657.9000000000001,2
16697,241,1,112.75,1
16698,227,2,1998.0,1
16700,9,13,5076.55,0
16701,9,13,5398.3,0
16705,1,20,14034.99,0
16706,37,3,531.35,2
16708,46,1,656.63,1
16709,85,5,3029.87,2
16710,19,10,2483.04,0
16711,3,5,1651.03,0
16712,9,11,3645.43,0
16713,19,15,6923.13,0
16714,219,3,1161.53,1
16715,78,1,301.71999999999997,1
16716,267,2,901.2,1
16717,24,6,3858.38,0
16718,369,1,623.75,1
16719,15,7,1790.42,0
16720,26,1,155.24,1
16721,262,1,292.47,1
16722,17,13,4730.81,0
16723,91,2,589.15,1
16725,302,7,781.02,2
16726,26,5,1382.02,2
16727,364,1,272.82,1
16728,46,4,1054.67,2
16729,38,21,7239.92,0
16730,52,3,743.11,2
16732,32,1,603.75,2
16734,52,3,650.51,2
16735,79,5,2300.56,2
16737,53,1,417.59999999999997,1
16738,298,1,3.75,1
16739,177,1,323.0,1
16742,47,1,464.9,1
16743,29,7,2238.09,0
16744,11,7,1304.76,0
16745,87,17,7194.3,0
16746,5,18,6697.66,0
16747,38,2,836.06,2
16748,18,5,1515.9,2
16750,45,5,623.93,2
16751,31,1,1764.72,2
16752,373,1,207.5,1
16753,58,1,223.92000000000002,1
16754,372,1,2002.4,1
16755,114,3,1496.83,2
16756,215,1,239.4,1
16757,319,1,106.83000000000001,1
16758,65,1,369.34000000000003,1
16759,8,3,789.79,2
16761,97,1,316.62,1
16762,20,3,1501.38,2
16763,199,1,611.85,1
16764,4,13,2799.25,0
16765,294,1,34.0,1
16766,273,2,1145.6,1
16767,31,11,5580.6,0
16768,48,3,478.09000000000003,2
16769,260,1,380.39,1
16770,58,5,770.1,2
16771,33,5,2246.81,2
16773,57,1,171.59,1
16774,68,4,661.52,2
16775,10,11,1695.66,0
16776,60,1,388.28,1
16777,80,2,226.35,1
16778,74,2,245.94,1
16779,2,22,10629.720000000001,0
16780,100,2,425.19,1
16781,372,1,311.25,1
16782,10,13,2279.9,0
16784,20,1,107.6,1
16788,123,2,597.48,1
16789,8,1,80.8,1
16790,4,6,1545.6200000000001,0
16791,29,7,1721.78,2
16792,282,2,110.38000000000001,1
16793,57,1,243.84,1
16794,1,10,1222.71,0
16795,365,1,414.88,1
16796,89,1,305.62,1
16800,11,1,1201.49,2
16801,163,4,1619.73,2
16803,65,1,332.3,1
16804,23,3,536.99,2
16805,174,2,460.59,1
16806,103,4,801.49,2
16807,143,3,1121.59,2
16808,99,2,288.42,1
16809,23,5,914.69,2
16810,192,1,309.54,1
16811,5,2,547.07,2
16812,361,1,479.35,1
16813,8,10,1692.98,0
16814,14,21,6509.1,0
16816,103,4,417.06,2
16817,3,9,1604.75,0
16818,11,11,3349.57,0
16820,96,1,497.61,1
16823,227,1,358.38,1
16824,16,2,460.64,2
16825,39,2,775.1800000000001,2
16826,51,1,341.7,1
16828,93,2,128.5,1
16829,157,1,197.22,1
16830,39,1,325.91,1
16832,184,3,199.15,1
16833,1,4,1106.53,2
16834,228,1,413.46,1
16835,128,2,180.85,1
16836,40,2,251.87,1
16837,31,11,3170.98,0
16838,197,2,588.85,1
16839,9,34,16594.35,0
16841,37,6,1869.82,2
16842,101,3,1264.19,2
16843,43,16,10196.57,0
16846,50,1,214.32,1
16847,43,1,193.44,1
16848,53,1,281.42,1
16849,187,1,124.57,1
16850,334,1,332.41,1
16851,4,3,342.45,2
16852,10,2,144.91000000000003,2
16855,24,2,328.4,2
16856,15,1,35.400000000000006,1
16858,369,1,375.69000000000005,1
16859,145,2,747.81,1
16861,60,2,173.76,1
16863,31,2,502.8,2
16866,141,3,207.73999999999998,1
16869,23,4,825.42,2
16871,22,6,2812.34,0
16872,77,3,680.02,2
16873,5,6,7123.62,0
16875,67,5,2095.53,2
16877,12,6,853.72,2
16878,84,1,13.3,1
16880,31,7,1519.08,2
16881,67,1,432.0,1
16882,67,3,705.12,2
16883,187,2,276.73,1
16884,38,2,429.84000000000003,2
16885,15,3,471.51,2
16887,35,1,194.88,1
16889,195,3,1578.67,2
16891,2,5,809.7,2
16892,1,5,525.54,2
16893,367,1,145.93,1
16895,65,1,219.14,1
16897,299,2,289.78,1
16898,26,3,508.81,2
16899,8,6,1281.56,2
16900,17,3,887.11,2
16902,116,1,1706.88,1
16903,29,1,373.24,1
16904,4,16,3754.27,0
16905,5,7,3102.43,0
16906,82,4,579.77,2
16907,29,5,981.65,2
16909,72,1,379.14,1
16910,4,8,1510.06,0
16912,29,11,2575.38,0
16913,290,1,113.44,1
16914,36,1,208.46,1
16915,9,6,621.6800000000001,2
16916,24,2,576.26,2
16917,277,1,391.52,1
16918,50,6,1068.82,2
16919,156,11,2596.45,0
16921,61,1,169.79,1
16923,12,19,7247.61,0
16924,21,3,846.75,2
16926,371,1,230.25,1
16927,116,3,543.05,1
16928,80,17,2847.6,0
16929,4,7,1295.39,0
16930,26,3,380.55,2
16931,5,21,4604.22,0
16932,53,1,161.94,1
16933,1,2,563.23,2
16934,55,2,950.9300000000001,2
16936,26,1,262.68,1
16938,9,4,2736.38,2
16940,52,3,3049.88,2
16942,13,9,1920.59,0
16943,212,3,816.73,1
16945,22,19,4345.5,0
16947,236,1,406.48,1
16948,139,3,435.02,1
16949,4,6,1286.27,0
16950,57,3,1178.56,2
16951,135,3,1277.75,2
16952,109,2,167.61,1
16953,30,1,20.8,1
16954,1,9,2085.08,0
16955,185,4,518.67,1
16956,18,1,308.74,2
16957,239,2,416.64,1
16959,87,1,117.35000000000001,1
16960,39,3,507.05,2
16961,116,1,234.17,1
16963,187,1,110.55000000000001,1
16965,227,1,201.19,1
16966,8,7,2154.97,0
16967,189,1,319.02,1
16968,4,2,439.43,2
16969,39,3,650.41,2
16971,38,1,357.21,1
16976,267,1,251.51999999999998,1
16978,78,1,344.33,1
16979,4,6,1852.0,0
16980,255,2,1078.96,1
16982,61,1,384.06,1
16983,13,7,1931.25,0
16984,88,2,4481.35,2
16985,17,10,5464.12,0
16986,30,2,1873.2,2
16987,3,7,1625.05,0
16988,5,1,126.12,2
16989,7,6,1133.25,2
16990,219,1,179.0,1
16992,11,5,1614.31,2
16996,30,6,1456.96,2
16997,288,3,702.0,1
16998,150,4,295.0,1
16999,23,2,484.82,2
17001,1,11,3989.57,0
17002,86,3,1493.73,2
17004,46,2,1412.94,2
17006,5,4,781.78,2
17007,51,6,889.9300000000001,2
17010,18,1,195.36,1
17011,30,1,270.9,1
17014,8,3,586.33,2
17015,29,3,1842.56,2
17017,3,20,8694.26,0
17018,41,2,920.1,2
17019,11,4,1272.61,2
17022,31,1,71.0,1
17024,45,3,95.85,1
17025,61,3,357.77,2
17026,185,2,154.82999999999998,1
17027,79,6,890.29,2
17029,111,2,716.0,1
17030,64,1,146.87,1
17031,12,2,380.35,2
17033,86,3,1030.14,2
17034,16,3,745.52,2
17035,246,2,433.53000000000003,1
17037,88,1,1267.32,1
17038,30,1,112.4,1
17040,138,1,449.73,1
17041,27,3,1081.57,2
17042,3,5,1044.3799999999999,2
17043,32,4,1735.18,2
17044,25,1,948.48,2
17045,113,3,339.44,1
17046,157,1,642.02,1
17047,85,3,1100.9,2
17048,118,3,925.35,2
17049,3,9,5659.9800000000005,0
17050,96,6,3228.84,2
17051,194,1,247.14000000000001,1
17052,28,1,413.75,1
17053,131,1,498.48,1
17054,28,5,1356.33,2
17058,82,3,1179.89,2
17059,30,5,3095.04,2
17060,266,1,234.24,1
17061,74,11,5232.2300000000005,0
17062,314,4,538.37,1
17063,21,7,1461.14,2
17064,59,3,859.35,2
17068,12,21,4552.14,0
17069,28,9,2709.7000000000003,0
17070,114,1,312.14,1
17071,28,9,2429.03,0
17073,18,4,1446.09,2
17075,18,4,834.12,2
17076,36,3,841.0799999999999,2
17078,36,2,378.2,2
17079,78,1,118.80000000000001,1
17080,22,2,287.62,2
17081,25,2,290.16,2
17082,33,2,2003.85,2
17083,109,3,1405.78,2
17084,35,2,2949.75,2
17085,123,5,1566.65,2
17086,7,6,2050.08,0
17088,28,4,1991.01,2
17090,4,7,2043.95,0
17091,3,9,3827.76,0
17092,50,4,1777.78,2
17094,322,1,302.0,1
17095,23,3,1324.16,2
17096,15,4,1022.13,2
17097,2,8,954.42,0
17100,18,2,971.74,2
17101,10,4,1621.73,2
17102,262,1,25.5,1
17105,159,2,665.78,1
17107,33,6,10815.43,0
17109,29,6,885.04,2
17110,165,1,163.29999999999998,1
17111,47,1,248.61,1
17114,6,8,808.62,0
17115,8,3,837.5,2
17117,288,1,116.19999999999999,1
17118,318,1,157.02,1
17119,3,2,606.91,2
17120,233,1,307.46,1
17122,119,1,138.32,1
17123,162,1,345.29999999999995,1
17124,185,1,298.89,1
17125,50,1,259.35,1
17126,152,5,1004.75,2
17128,335,1,157.09,1
17131,5,5,2463.17,0
17133,16,7,4892.240000000001,0
17134,107,2,425.0,1
17135,16,7,1139.73,2
17138,276,1,380.5,1
17139,16,12,10668.47,0
17140,247,1,465.32,1
17142,239,1,579.0,1
17144,1,2,984.57,2
17146,106,3,749.78,2
17147,23,4,1714.59,2
17148,52,1,124.88,1
17152,195,3,1689.5,2
17153,24,1,213.78,1
17154,75,1,329.34,1
17155,18,2,251.70000000000002,2
17157,8,2,319.0,2
17158,32,3,1266.97,2
17159,22,3,1538.88,2
17160,31,6,3518.03,0
17162,29,10,1715.46,0
17163,22,2,293.1,2
17164,33,7,2467.35,0
17165,284,1,158.68,1
17166,39,2,206.34,1
17169,58,2,835.78,2
17171,289,1,224.91,1
17172,79,1,317.76,1
17173,5,8,3766.6,0
17174,218,1,59.9,1
17175,44,4,1443.69,2
17176,202,1,306.13,1
17179,178,3,711.79,1
17180,56,4,796.03,2
17181,57,2,239.92000000000002,1
17183,8,6,3347.31,0
17186,47,2,144.0,1
17187,227,1,203.95,1
17188,11,7,2474.23,0
17189,106,2,384.40000000000003,1
17190,59,2,444.74,1
17191,28,7,2095.13,0
17193,36,7,1699.3000000000002,2
17194,274,2,262.62,1
17197,30,1,1013.01,2
17198,24,3,692.22,2
17201,54,1,342.63,1
17203,36,6,3563.85,0
17204,175,4,1564.56,2
17205,54,1,384.08,1
17206,53,1,204.24,1
17211,27,8,2317.2200000000003,0
17212,253,1,226.85,1
17213,40,7,2781.23,0
17214,60,6,1069.1200000000001,2
17217,234,1,113.5,1
17218,4,10,1960.72,0
17219,32,1,114.23,1
17220,24,14,3198.25,0
17221,7,2,335.13,2
17222,65,1,354.15,1
17223,310,2,426.79,1
17226,309,1,393.49,1
17227,19,6,939.32,2
17228,16,8,1906.09,0
17229,96,2,318.76,1
17230,264,8,3638.41,2
17231,12,10,3174.32,0
17232,3,2,421.52,2
17233,35,1,190.88,1
17234,183,1,149.89000000000001,1
17235,25,2,550.06,2
17236,13,6,916.13,2
17237,11,2,314.69,2
17238,3,17,3744.65,0
17239,313,1,382.5,1
17242,108,2,1135.04,2
17243,1,26,8676.85,0
17244,53,1,954.9,2
17245,205,1,171.45,1
17247,15,1,282.19,2
17248,120,1,318.65,1
17250,4,2,384.52,2
17251,363,1,283.28000000000003,1
17252,117,2,353.86,1
17253,18,1,178.26,1
17254,5,2,272.44,2
17255,41,2,298.41,1
17256,107,2,240.0,1
17259,148,2,603.37,1
17262,52,5,1253.3600000000001,2
17263,208,1,63.440000000000005,1
17265,139,2,562.9,1
17266,2,3,310.64,2
17267,127,2,317.62,1
17268,108,4,763.64,2
17272,42,4,2148.63,2
17274,35,1,111.97999999999999,1
17277,228,2,1065.3500000000001,1
17278,241,1,246.04,1
17279,58,1,187.82999999999998,1
17282,130,3,1703.41,2
17284,60,6,1652.58,2
17286,22,1,153.92,1
17287,26,7,1064.11,2
17288,9,7,1419.73,0
17289,32,3,944.41,2
17290,4,2,525.24,2
17291,308,1,550.8000000000001,1
17293,8,9,1875.1100000000001,0
17295,29,3,556.95,2
17297,17,1,131.78,1
17298,101,2,498.42,1
17299,12,4,669.11,2
17301,21,1,197.63,1
17302,15,5,1135.63,2
17303,361,1,250.04,1
17306,11,19,8631.31,0
17309,95,1,82.75,1
17311,78,2,1384.85,2
17312,139,3,644.3,1
17313,31,1,2328.84,2
17314,25,8,2527.92,0
17315,2,38,6292.26,0
17317,46,3,2600.34,2
17320,100,3,1200.6200000000001,2
17321,8,2,700.86,2
17323,15,7,921.07,2
17324,18,4,990.23,2
17325,280,1,96.8,1
17329,14,2,523.11,2
17330,23,2,363.9,2
17331,124,1,175.2,1
17333,86,1,494.25,1
17334,302,2,307.02,1
17337,151,4,2027.8700000000001,2
17338,17,8,6643.93,0
17339,94,2,243.36,1
17340,30,11,12353.29,0
17341,157,3,781.36,1
17343,355,1,193.64,1
17344,46,1,160.57,1
17345,15,4,537.74,2
17346,4,15,2676.56,0
17347,86,1,228.96,1
17348,15,5,1159.52,2
17349,179,1,110.75,1
17350,8,4,1286.07,2
17351,36,3,587.15,2
17353,129,2,1740.0,2
17354,51,1,1393.06,2
17356,312,1,178.22,1
17357,24,2,388.14,2
17358,303,2,365.85,1
17359,11,1,127.86,1
17360,17,3,585.79,2
17361,49,3,488.2,2
17362,239,2,312.23,1
17364,1,11,4481.18,0
17365,13,8,4801.56,0
17367,238,1,168.4,1
17368,23,8,1912.67,0
17370,73,4,446.18,2
17371,17,3,423.89,2
17372,41,8,1342.68,2
17373,40,4,646.92,2
17374,219,2,495.77,1
17375,199,3,400.1,1
17376,71,2,203.2,1
17377,24,20,4100.92,0
17379,11,1,404.66,2
17381,9,29,20275.61,0
17382,65,1,65.4,1
17383,4,1,199.29,2
17384,19,2,336.4,2
17385,15,1,261.11,2
17386,8,6,2686.42,0
17387,20,2,784.11,2
17388,78,4,1259.56,2
17389,1,34,31833.68,0
17391,164,2,508.8,1
17392,307,2,457.91,1
17394,219,1,203.86999999999998,1
17396,39,8,7330.8,0
17397,22,2,696.41,2
17398,115,3,653.38,2
17400,126,5,2129.96,2
17402,5,13,2633.85,0
17403,36,1,281.62,1
17404,4,15,31906.82,0
17405,1,3,1031.41,2
17406,333,3,2200.42,2
17408,163,1,32.65,1
17409,185,2,771.85,1
17410,16,5,1214.72,2
17411,12,3,778.94,2
17412,3,7,1258.06,0
17414,44,2,778.0,2
17415,80,1,507.84,1
17416,30,7,6893.42,0
17418,42,2,463.46000000000004,2
17419,11,12,4226.57,0
17420,50,3,598.83,2
17422,16,6,1979.37,0
17423,46,2,698.41,2
17425,19,2,759.17,2
17426,8,6,5037.26,0
17427,72,1,100.8,1
17428,1,28,17256.85,0
17429,128,3,524.9200000000001,1
17430,33,2,265.76,1
17431,313,1,403.3,1
17432,18,2,365.76,2
17433,88,1,303.15999999999997,1
17434,2,7,2373.82,0
17436,2,2,216.29999999999998,2
17438,254,1,388.45000000000005,1
17440,157,3,186.42000000000002,1
17442,37,6,2248.56,2
17443,220,1,534.24,1
17444,148,3,2940.04,2
17446,177,2,120.9,1
17447,40,2,541.53,2
17449,2,7,2520.86,0
17450,8,46,194550.79,0
17451,1,7,1721.4,0
17453,18,2,486.71999999999997,2
17454,192,4,517.53,1
17455,204,1,131.7,1
17456,365,1,249.86,1
17457,127,5,1737.7,2
17458,15,1,316.5,2
17459,43,2,657.3,2
17460,94,6,622.4300000000001,2
17461,23,3,757.46,2
17462,60,2,675.69,2
17463,16,5,1896.41,2
17464,158,1,289.96000000000004,1
17466,10,2,763.28,2
17468,10,2,137.0,2
17469,16,5,1870.97,2
17470,45,5,1125.07,2
17472,191,3,710.29,1
17475,79,1,194.37,1
17480,78,1,511.82,1
17481,4,4,1255.59,2
17483,65,3,414.04,2
17486,261,1,396.87,1
17489,59,2,376.64,1
17490,1,7,2092.32,0
17491,1,10,3558.87,0
17492,248,1,374.57,1
17495,8,2,497.56,2
17496,359,1,271.05,1
17498,76,1,272.22,1
17499,290,1,622.88,1
17500,17,3,1138.0,2
17501,221,2,288.6,1
17502,9,4,689.1,2
17503,3,2,558.96,2
17504,206,9,2997.0299999999997,2
17505,162,2,1145.84,1
17506,76,1,302.2,1
17507,262,2,605.58,1
17508,281,1,387.31,1
17509,58,8,6115.14,0
17510,25,1,308.48,1
17511,3,31,91062.38,0
17512,29,10,2924.9900000000002,0
17513,72,1,513.2,1
17514,128,1,208.65,1
17515,31,4,639.02,2
17516,15,5,768.08,2
17517,309,1,153.94,1
17519,17,6,1844.02,2
17520,54,1,546.81,1
17521,30,3,723.2099999999999,2
17522,2,5,1070.71,0
17523,11,4,652.74,2
17524,361,1,145.0,1
17525,360,1,422.70000000000005,1
17526,5,4,1195.8999999999999,2
17527,54,4,939.37,2
17528,1,8,3628.5,0
17530,1,10,2385.0,0
17531,190,1,296.7,1
17534,54,1,223.36,1
17535,280,1,164.4,1
17536,177,1,76.5,1
17537,30,2,897.62,2
17538,26,1,98.42,1
17540,25,2,578.9,2
17542,270,1,170.75,1
17545,43,3,645.96,2
17548,234,1,103.3,1
17549,24,2,148.86,1
17550,197,3,267.16,1
17551,359,1,306.84,1
17552,60,4,930.41,2
17553,130,1,1487.6,1
17554,1,5,1952.45,0
17555,20,2,483.26,2
17556,206,1,157.9,1
17557,14,3,541.46,2
17560,95,4,854.95,2
17561,19,1,167.62,1
17562,14,7,1122.38,2
17564,24,3,454.01,2
17566,8,2,901.21,2
17567,7,8,4331.48,0
17569,332,1,344.14,1
17571,50,4,1498.51,2
17572,71,4,226.75000000000003,1
17573,29,3,380.6,2
17574,243,1,185.65,1
17576,8,19,3622.68,0
17578,218,1,143.45999999999998,1
17579,5,3,448.90000000000003,2
17580,253,3,215.72,1
17581,1,25,11045.04,0
17582,236,1,175.27,1
17584,7,2,1242.3,2
17585,109,4,1133.07,2
17588,100,3,1240.2,2
17589,60,4,2404.17,2
17590,2,3,1479.22,2
17591,73,7,2225.9700000000003,2
17593,4,5,3927.34,0
17594,85,2,993.18,2
17595,12,2,388.79,2
17596,23,7,2827.93,0
17597,214,1,2044.3700000000001,1
17600,18,1,161.67000000000002,1
17601,239,1,116.00999999999999,1
17602,2,6,5102.97,0
17603,78,1,394.72,1
17604,217,2,309.36,1
17608,33,2,193.42,1
17609,41,5,1112.22,2
17611,7,15,3984.22,0
17612,53,6,2048.45,2
17613,23,14,4559.150000000001,0
17614,57,1,390.07,1
17615,130,3,329.6,1
17616,174,3,571.1999999999999,1
17618,6,3,971.58,2
17619,312,1,218.52,1
17620,60,1,81.44,1
17621,21,3,1379.9,2
17623,33,1,527.0500000000001,1
17624,15,2,843.48,2
17625,18,4,2047.0,2
17628,81,1,75.75,1
17629,6,8,1814.12,0
17630,170,2,503.59999999999997,1
17631,2,3,528.33,2
17633,31,4,1324.84,2
17634,36,9,2361.9700000000003,0
17636,19,1,285.56,1
17637,31,2,547.0600000000001,2
17639,276,1,108.5,1
17640,87,1,621.66,1
17642,120,2,712.29,1
17643,373,1,101.55,1
17644,1,11,2895.64,0
17646,219,3,1008.39,1
17647,65,1,133.06,1
17648,61,4,1797.5,2
17649,138,1,868.49,1
17650,21,1,166.08,1
17651,12,10,3945.0,0
17652,25,12,4867.72,0
17653,37,4,1207.56,2
17654,277,1,117.55,1
17655,11,7,2638.94,0
17656,73,5,1674.69,2
17658,26,2,595.42,2
17659,17,12,2999.46,0
17660,141,1,196.0,1
17663,26,7,1802.91,2
17664,19,2,604.64,2
17666,4,2,728.16,2
17667,66,5,2055.51,2
17668,1,2,347.75,2
17669,43,7,3406.7200000000003,0
17670,228,1,205.7,1
17671,16,4,1572.71,2
17672,50,2,3178.17,2
17673,2,6,1629.12,0
17674,74,2,551.04,1
17675,1,31,20374.28,0
17676,4,6,1387.68,0
17677,2,30,16363.23,0
17678,264,1,298.11,1
17679,53,2,1992.1100000000001,2
17680,24,1,184.4,1
17682,10,6,2474.33,0
17684,44,1,239.41,1
17685,17,7,3191.53,0
17686,7,7,5739.46,0
17690,30,15,4757.95,0
17691,358,2,290.40000000000003,1
17692,127,4,740.9399999999999,2
17693,137,1,200.47,1
17694,142,1,283.12,1
17695,132,2,765.34,1
17696,38,8,2285.71,0
17697,236,1,338.95,1
17698,261,1,154.95,1
17700,17,4,2534.64,2
17701,253,1,417.95,1
17702,30,4,1824.37,2
17703,35,3,798.74,2
17704,169,2,885.19,1
17705,3,9,1823.52,0
17706,4,17,10504.49,0
17707,185,2,152.4,1
17708,188,2,267.08,1
17709,170,1,137.45,1
17711,11,2,385.1,2
17712,45,1,522.91,1
17714,321,1,153.0,1
17715,201,1,326.4,1
17716,23,11,5655.99,0
17718,232,1,139.35,1
17719,38,15,5396.04,0
17720,26,4,1195.94,2
17722,96,4,2424.04,2
17723,127,6,3276.4000000000005,2
17724,71,3,1033.0,2
17725,16,11,3439.08,0
17727,15,1,1060.25,2
17728,4,3,2876.01,2
17730,3,13,5298.4800000000005,0
17731,79,4,1240.11,2
17732,373,1,303.97,1
17733,39,2,692.19,2
17734,54,3,700.63,2
17735,2,19,13110.02,0
17736,9,3,377.44,2
17737,9,2,168.24,2
17738,19,4,1879.05,2
17739,12,7,2791.35,0
17742,113,2,355.11,1
17744,4,6,2322.4,0
17746,240,1,110.25,1
17747,113,1,71.4,1
17749,178,2,674.52,1
17750,5,9,1797.57,0
17752,359,1,80.64,1
17754,1,5,1772.26,0
17757,1,30,5605.29,0
17758,19,8,3456.7000000000003,0
17759,17,3,834.99,2
17760,22,2,287.59,2
17761,33,1,712.78,2
17763,263,1,15.0,1
17764,51,2,818.8199999999999,2
17765,159,3,371.88,1
17767,15,1,271.2,2
17768,8,3,2273.1800000000003,2
17769,13,10,3997.98,0
17770,199,5,1143.27,2
17771,57,2,245.81,1
17772,11,2,182.77,2
17774,97,4,1225.41,2
17775,255,1,56.4,1
17777,25,3,665.86,2
17779,21,3,658.57,2
17781,159,2,188.02,1
17783,72,2,283.47,1
17785,53,1,131.94,1
17786,85,2,278.74,1
17787,153,4,1865.19,2
17788,74,2,1117.9,2
17789,281,1,225.9,1
17790,27,14,1965.55,0
17791,30,1,106.1,1
17793,25,1,323.04,1
17795,180,2,350.39,1
17796,40,4,697.9,2
17797,22,3,780.43,2
17799,22,10,3055.93,0
17800,37,9,1199.01,2
17802,82,3,1285.04,2
17805,74,1,512.31,1
17806,11,1,546.04,2
17809,16,12,5411.91,0
17811,4,39,7837.7300000000005,0
17812,13,4,732.16,2
17813,14,5,1770.8799999999999,2
17816,37,4,36.56,1
17817,4,3,387.68,2
17819,72,7,3704.87,0
17824,51,1,298.4,1
17827,5,5,1995.46,0
17828,23,4,1820.09,2
17829,299,1,889.24,1
17830,2,3,398.7,2
17831,33,1,35.400000000000006,1
17832,50,1,155.37,1
17835,3,3,350.64,2
17836,47,1,110.21000000000001,1
17837,42,8,1593.38,2
17838,27,5,2779.3,2
17839,42,1,338.8,1
17841,2,124,40991.57,0
17843,303,1,205.48,1
17844,107,1,51.559999999999995,1
17846,85,1,2033.1,2
17848,81,9,901.1999999999999,2
17849,218,4,605.8000000000001,1
17850,372,34,5391.21,0
17852,12,2,114.34,2
17854,185,2,311.26,1
17855,373,1,208.97,1
17856,2,4,1418.03,2
17857,4,23,26879.04,0
17858,6,12,5155.66,0
17859,305,1,148.21,1
17860,369,1,252.8,1
17861,3,8,2100.8,0
17862,324,1,330.9,1
17863,59,6,3160.0,2
17864,13,3,597.5,2
17865,31,20,10526.32,0
17866,143,1,329.65,1
17867,30,6,1197.1000000000001,2
17869,107,5,428.18,2
17870,2,12,1894.35,0
17871,205,1,155.9,1
17873,80,5,1859.16,2
